L1,L2,shared acts,total acts,sim min,sim q10 (shifted <=),sim median,sim q90 (stable >=),sim max,# shifted,# stable,EMSC shifted,EMSC stable,EMSC delta,stable > shifted,win rate %,# failed
BPIC15_M2,BPIC15_M4,258,318,0.008046083152294159,0.48077037930488586,0.7762078642845154,0.9396161437034607,0.9894514679908752,26,26,0.25502037572815306,0.5649687057226178,0.30994832999446476,660/676,97.63313609467455,0
