L1,L2,shared acts,total acts,sim min,sim q10 (shifted <=),sim median,sim q90 (stable >=),sim max,# shifted,# stable,EMSC shifted,EMSC stable,EMSC delta,stable > shifted,win rate %,# failed
BPIC15_M3,BPIC15_M5,254,308,0.16319334506988525,0.4339882433414459,0.7690978646278381,0.9376808404922485,0.9808864593505859,26,26,0.26254607207175107,0.5705864747944004,0.3080404027226493,664/676,98.22485207100591,0
