L1,L2,shared acts,total acts,sim min,sim q10 (shifted <=),sim median,sim q90 (stable >=),sim max,# shifted,# stable,EMSC shifted,EMSC stable,EMSC delta,stable > shifted,win rate %,# failed
BPIC18_D4e,BPIC18_D6b,40,41,0.08840157836675644,0.8270118236541748,0.9171332120895386,0.9655385613441467,0.9829169511795044,4,4,0.707145489753984,0.895490301982884,0.1883448122289001,12/16,75.0,0
